,screen_size,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_used_price,new_price
1097,12.7,8.0,2.0,16.0,4.0,1400.0,149.0,2014,995,4.085640122,Around_50k
1098,12.7,8.0,2.0,16.0,4.0,1400.0,149.0,2014,995,4.085640122,Around_50k
1099,12.7,8.0,2.0,32.0,4.0,2500.0,154.0,2015,995,4.013134507,Around_50k
1100,12.7,8.0,2.0,32.0,4.0,2500.0,154.0,2015,995,4.013134507,Around_50k
1101,12.7,5.0,0.3,32.0,4.0,1400.0,147.0,2014,661,3.950281718,Less_than_40k
1102,10.16,3.15,1.3,512.0,0.25,1400.0,115.3,2014,932,3.028683374,Less_than_40k
1103,10.29,8.0,1.3,16.0,4.0,2000.0,130.0,2014,1027,3.537184091,Less_than_40k
1104,7.75,3.15,0.3,512.0,4.0,1400.0,102.0,2014,573,2.68988623,Less_than_40k
1105,10.29,5.0,1.3,16.0,4.0,1400.0,78.2,2014,985,3.693120448,Less_than_40k
1106,12.7,5.0,0.3,16.0,4.0,1400.0,140.0,2013,1059,3.758172281,Around_50k
1107,12.7,8.0,2.0,32.0,4.0,2250.0,120.0,2014,1059,3.927108643,Around_50k
1108,12.83,12.0,13.0,64.0,4.0,3200.0,152.0,2017,791,4.564348191,More_than_60k
1109,12.7,13.0,8.0,16.0,4.0,2500.0,148.0,2017,671,4.132121927,Around_50k
1110,12.83,13.0,8.0,64.0,4.0,4060.0,167.0,2016,851,4.443004135,Around_50k
1111,12.7,13.0,8.0,16.0,4.0,2500.0,148.0,2017,555,4.527532916,Around_50k
1112,12.7,13.0,8.0,16.0,4.0,2500.0,148.0,2017,555,4.527532916,Around_50k
1113,12.7,13.0,8.0,16.0,4.0,2300.0,137.4,2016,555,4.543294782,Around_50k
1114,12.7,13.0,8.0,16.0,4.0,2300.0,137.4,2016,555,4.543294782,Around_50k
1115,12.83,16.0,8.0,128.0,4.0,4070.0,168.0,2016,820,4.53464042,More_than_60k
1116,12.83,8.0,8.0,16.0,4.0,3050.0,170.0,2016,646,4.231784971,Less_than_40k
1117,12.83,13.0,8.0,32.0,4.0,4010.0,173.4,2016,661,4.55039716,Around_50k
1118,12.83,13.0,8.0,32.0,4.0,4010.0,173.4,2016,661,4.55039716,Around_50k
1119,12.83,13.0,8.0,32.0,4.0,4010.0,173.4,2016,661,4.55039716,More_than_60k
1120,12.83,13.0,5.0,16.0,4.0,2800.0,133.0,2016,661,4.515136063,Around_50k
1121,12.83,13.0,5.0,16.0,4.0,2800.0,133.0,2016,661,4.515136063,Around_50k
1122,12.83,13.0,5.0,16.0,4.0,2800.0,133.0,2016,661,4.515136063,More_than_60k
1123,12.83,16.0,8.0,64.0,4.0,3050.0,154.0,2016,661,5.166898028,Around_50k
1124,12.83,16.0,8.0,64.0,4.0,3050.0,154.0,2016,661,5.166898028,Around_50k
1125,12.83,16.0,8.0,64.0,4.0,3050.0,154.0,2016,661,5.166898028,More_than_60k
1126,12.83,8.0,8.0,16.0,4.0,2500.0,143.0,2016,1078,4.201553369,Around_50k
1127,12.83,13.0,5.0,16.0,4.0,2500.0,163.0,2016,1011,4.146146061,Around_50k
1128,12.83,13.0,5.0,16.0,4.0,3000.0,168.0,2016,1028,4.107096246,Less_than_40k
1129,12.83,13.0,5.0,64.0,4.0,2800.0,170.0,2016,703,4.91125685,More_than_60k
1130,12.83,13.0,5.0,64.0,4.0,2800.0,170.0,2016,703,4.91125685,Around_50k
1131,12.83,13.0,5.0,64.0,4.0,2800.0,170.0,2016,703,4.91125685,More_than_60k
1132,12.83,13.0,5.0,16.0,4.0,2700.0,155.0,2016,703,4.493456196,More_than_60k
1133,12.83,13.0,5.0,16.0,4.0,2700.0,155.0,2016,703,4.493456196,Around_50k
1134,12.83,13.0,5.0,16.0,4.0,2700.0,155.0,2016,703,4.493456196,More_than_60k
1135,12.83,16.0,16.0,32.0,4.0,3000.0,192.0,2014,703,4.877408617,More_than_60k
1136,12.83,16.0,16.0,32.0,4.0,3000.0,192.0,2014,703,4.877408617,Around_50k
1137,12.83,16.0,16.0,32.0,4.0,3000.0,192.0,2014,703,4.877408617,More_than_60k
1138,12.7,8.0,2.0,32.0,4.0,2000.0,125.0,2016,1040,4.046553898,Around_50k
1139,10.34,8.0,5.0,16.0,4.0,1800.0,120.0,2016,755,4.274858931,Around_50k
1140,12.7,13.0,5.0,16.0,4.0,2500.0,142.0,2016,779,4.204095426,Less_than_40k
1141,12.7,13.0,5.0,16.0,4.0,2500.0,142.0,2016,779,4.204095426,Around_50k
1142,12.7,13.0,5.0,16.0,4.0,2500.0,142.0,2016,779,4.204095426,Around_50k
1143,12.7,13.0,5.0,16.0,4.0,2500.0,142.0,2016,779,4.204095426,Around_50k
1144,12.7,8.0,5.0,32.0,4.0,4000.0,183.0,2015,779,4.507667605,Less_than_40k
1145,12.7,8.0,5.0,32.0,4.0,4000.0,183.0,2015,779,4.507667605,Around_50k
1146,12.7,8.0,5.0,32.0,4.0,4000.0,183.0,2015,779,4.507667605,Around_50k
1147,12.7,8.0,5.0,32.0,4.0,4000.0,183.0,2015,779,4.507667605,Around_50k
1148,12.7,8.0,5.0,16.0,4.0,2620.0,148.0,2017,779,4.307303088,Less_than_40k
1149,12.7,8.0,5.0,16.0,4.0,2620.0,148.0,2017,779,4.307303088,Around_50k
1150,12.7,8.0,5.0,16.0,4.0,2620.0,148.0,2017,779,4.307303088,Around_50k
1151,12.7,8.0,5.0,16.0,4.0,2620.0,148.0,2017,779,4.307303088,Around_50k
1152,12.7,13.0,8.0,16.0,4.0,2200.0,153.0,2016,779,4.620058798,Less_than_40k
1153,12.7,13.0,8.0,16.0,4.0,2200.0,153.0,2016,779,4.620058798,Around_50k
1154,12.7,13.0,8.0,16.0,4.0,2200.0,153.0,2016,779,4.620058798,Around_50k
1155,12.7,13.0,8.0,16.0,4.0,2200.0,153.0,2016,779,4.620058798,Around_50k
1156,12.83,13.0,5.0,16.0,4.0,3000.0,138.5,2015,1014,4.131158535,Less_than_40k
1157,12.83,13.0,5.0,32.0,4.0,2500.0,138.5,2015,883,4.590259573,Around_50k
1158,12.83,8.0,2.0,32.0,4.0,2500.0,158.0,2015,725,4.349890765,Around_50k
1159,12.83,8.0,2.0,32.0,4.0,2500.0,158.0,2015,725,4.349890765,Around_50k
1160,12.83,13.0,5.0,16.0,4.0,3095.0,149.0,2015,725,4.568609931,Around_50k
1161,12.83,13.0,5.0,16.0,4.0,3095.0,149.0,2015,725,4.568609931,Around_50k
1162,10.34,8.0,5.0,32.0,4.0,1800.0,119.0,2015,820,4.243339115,Around_50k
1163,25.53,8.0,2.0,32.0,4.0,7000.0,597.0,2015,848,4.964730962,More_than_60k
1164,20.42,8.0,2.0,16.0,4.0,5900.0,305.0,2014,939,4.658047226,Around_50k
1165,20.35,8.0,24.0,256.0,4.0,3400.0,171.0,2019,354,5.820705882,More_than_60k
1166,12.57,12.0,8.0,16.0,4.0,4000.0,139.0,2018,687,4.14472077,Around_50k
1167,12.57,12.0,8.0,32.0,4.0,4000.0,139.0,2018,377,4.403910428,Less_than_40k
1168,12.7,13.0,5.0,16.0,4.0,3000.0,142.5,2018,493,4.395066248,Around_50k
1169,5.28,0.3,8.0,32.0,0.25,3100.0,130.0,2018,504,3.277144733,Less_than_40k
1170,5.18,5.0,8.0,32.0,4.0,2000.0,256.0,2018,711,4.263524591,Around_50k
1171,12.83,16.0,8.0,32.0,4.0,4000.0,203.0,2018,645,5.163470824,More_than_60k
1172,12.93,12.0,8.0,64.0,4.0,4500.0,190.0,2018,608,4.933538244,More_than_60k
1173,12.83,13.0,5.0,16.0,4.0,5000.0,203.0,2017,594,4.619368905,Around_50k
1174,12.83,13.0,5.0,16.0,4.0,5000.0,203.0,2017,594,4.619368905,More_than_60k
1175,12.83,13.0,5.0,16.0,4.0,5000.0,203.0,2017,594,4.619368905,More_than_60k
1176,12.83,13.0,5.0,16.0,4.0,2800.0,170.0,2014,594,4.704472387,Around_50k
1177,12.83,13.0,5.0,16.0,4.0,2800.0,170.0,2014,594,4.704472387,More_than_60k
1178,12.83,13.0,5.0,16.0,4.0,2800.0,170.0,2014,594,4.704472387,More_than_60k
1179,12.83,8.0,8.0,128.0,4.0,3000.0,168.0,2015,594,4.893726876,Around_50k
1180,12.83,8.0,8.0,128.0,4.0,3000.0,168.0,2015,594,4.893726876,More_than_60k
1181,12.83,8.0,8.0,128.0,4.0,3000.0,168.0,2015,594,4.893726876,More_than_60k
1182,12.83,13.0,5.0,32.0,4.0,3000.0,180.0,2017,792,4.410006521,Around_50k
1183,12.83,13.0,5.0,32.0,4.0,3000.0,180.0,2017,792,4.410006521,Around_50k
1184,12.83,13.0,5.0,32.0,4.0,3000.0,180.0,2017,792,4.410006521,More_than_60k
1185,12.83,21.0,8.0,32.0,4.0,3000.0,153.0,2016,792,4.742232836,Around_50k
1186,12.83,21.0,8.0,32.0,4.0,3000.0,153.0,2016,792,4.742232836,Around_50k
1187,12.83,21.0,8.0,32.0,4.0,3000.0,153.0,2016,792,4.742232836,More_than_60k
1188,12.83,13.0,16.0,64.0,4.0,3200.0,173.0,2017,792,4.768223972,Around_50k
1189,12.83,13.0,16.0,64.0,4.0,3200.0,173.0,2017,792,4.768223972,Around_50k
1190,12.83,13.0,16.0,64.0,4.0,3200.0,173.0,2017,792,4.768223972,More_than_60k
1191,12.7,5.0,2.0,32.0,4.0,2000.0,167.0,2017,715,3.97724879,Less_than_40k
1192,12.75,13.0,5.0,16.0,4.0,4000.0,206.0,2017,836,4.892902257,More_than_60k
1193,5.18,0.3,5.0,32.0,4.0,1500.0,112.0,2017,770,3.24376354,Less_than_40k
1194,5.18,0.3,5.0,32.0,4.0,1000.0,92.0,2017,629,3.259249719,Less_than_40k
1195,10.16,2.0,0.3,16.0,4.0,1300.0,105.0,2015,1034,3.055886196,Less_than_40k
1196,12.7,5.0,2.0,32.0,4.0,2100.0,145.0,2015,573,4.037068494,Less_than_40k
1197,12.7,8.0,2.0,16.0,4.0,2000.0,200.0,2013,573,4.443944537,Less_than_40k
1198,10.29,5.0,2.0,32.0,4.0,1600.0,125.0,2015,962,3.88567903,Less_than_40k
1199,12.7,8.0,5.0,32.0,4.0,2000.0,150.0,2015,1031,3.897924081,Less_than_40k
1200,12.7,3.15,1.3,16.0,4.0,2000.0,175.0,2013,1031,3.922369297,Less_than_40k
1201,12.7,13.0,5.0,32.0,4.0,2000.0,150.0,2014,944,4.512616204,Around_50k
1202,10.16,8.0,0.3,16.0,4.0,1400.0,121.0,2014,1061,3.985830933,Less_than_40k
1203,13.84,8.0,5.0,16.0,4.0,2670.0,135.6,2018,645,4.351567427,Around_50k
1204,15.27,13.0,8.0,64.0,4.0,3600.0,177.0,2017,854,4.902975842,More_than_60k
1205,15.21,13.0,8.0,64.0,4.0,3410.0,165.0,2017,778,4.961655112,More_than_60k
1206,12.88,13.0,16.0,32.0,4.0,3030.0,141.0,2017,619,4.789073824,Around_50k
1207,16.33,13.0,8.0,128.0,4.0,5000.0,241.0,2017,726,4.999506936,More_than_60k
1208,15.24,13.0,8.0,64.0,4.0,5000.0,199.0,2017,847,4.881513214,Around_50k
1209,15.27,13.0,8.0,64.0,4.0,4000.0,180.0,2017,603,4.372481222,More_than_60k
1210,15.24,12.0,8.0,64.0,4.0,6020.0,215.0,2017,623,4.991656327,More_than_60k
1211,15.24,13.0,20.0,64.0,4.0,4550.0,226.0,2017,756,4.825670246,More_than_60k
1212,12.83,13.0,16.0,64.0,4.0,4010.0,182.0,2017,750,4.571303116,More_than_60k
1213,12.83,13.0,16.0,64.0,4.0,4010.0,182.0,2017,750,4.571303116,More_than_60k
1214,12.83,12.0,8.0,64.0,4.0,3400.0,162.0,2016,750,4.285102653,More_than_60k
1215,12.83,12.0,8.0,64.0,4.0,3400.0,162.0,2016,750,4.285102653,More_than_60k
1216,12.78,13.0,8.0,32.0,4.0,4000.0,162.0,2017,660,4.260141447,Around_50k
1217,12.88,13.0,8.0,128.0,4.0,7000.0,238.0,2016,656,5.674628257,More_than_60k
1218,12.7,8.0,5.0,16.0,4.0,4000.0,160.0,2016,567,4.195395806,Around_50k
1219,12.7,8.0,5.0,16.0,4.0,4000.0,160.0,2016,567,4.195395806,Less_than_40k
1220,12.7,8.0,2.0,16.0,4.0,2000.0,155.0,2015,567,3.965374181,Around_50k
1221,12.7,8.0,2.0,16.0,4.0,2000.0,155.0,2015,567,3.965374181,Less_than_40k
1222,12.7,13.0,5.0,16.0,4.0,2300.0,126.0,2013,567,4.169297415,Around_50k
1223,12.7,13.0,5.0,16.0,4.0,2300.0,126.0,2013,567,4.169297415,Less_than_40k
1224,12.7,8.0,5.0,16.0,4.0,2300.0,167.0,2016,819,4.310262068,Around_50k
1225,12.83,13.0,13.0,64.0,4.0,3000.0,168.2,2016,992,4.465563232,More_than_60k
1226,12.83,13.0,5.0,32.0,4.0,3065.0,183.0,2016,819,4.356452384,Around_50k
1227,12.83,13.0,5.0,32.0,4.0,3065.0,183.0,2016,819,4.356452384,Around_50k
1228,12.83,13.0,5.0,32.0,4.0,3065.0,183.0,2016,819,4.356452384,Around_50k
1229,12.83,13.0,5.0,32.0,4.0,3000.0,164.0,2017,819,4.603969465,Around_50k
1230,12.83,13.0,5.0,32.0,4.0,3000.0,164.0,2017,819,4.603969465,Around_50k
1231,12.83,13.0,5.0,32.0,4.0,3000.0,164.0,2017,819,4.603969465,Around_50k
1232,12.83,8.0,5.0,16.0,4.0,3000.0,171.0,2017,819,4.396792087,Around_50k
1233,12.83,8.0,5.0,16.0,4.0,3000.0,171.0,2017,819,4.396792087,Around_50k
1234,12.83,8.0,5.0,16.0,4.0,3000.0,171.0,2017,819,4.396792087,Around_50k
1235,12.83,13.0,8.0,32.0,4.0,3150.0,166.0,2016,970,4.645640119,More_than_60k
1236,12.83,13.0,8.0,64.0,4.0,3130.0,170.0,2016,835,5.007497042,More_than_60k
1237,10.29,5.0,2.0,32.0,4.0,1800.0,153.0,2016,606,3.745968421,Less_than_40k
1238,10.21,16.0,5.0,64.0,4.0,2530.0,207.7,2016,873,5.073359671,More_than_60k
1239,12.83,16.0,8.0,64.0,4.0,3000.0,147.2,2016,694,5.161695489,More_than_60k
1240,12.83,16.0,8.0,64.0,4.0,3000.0,147.2,2016,694,5.161695489,Around_50k
1241,12.83,16.0,8.0,64.0,4.0,3000.0,147.2,2016,694,5.161695489,Around_50k
1242,12.83,16.0,8.0,64.0,4.0,3000.0,147.2,2016,694,5.161695489,Around_50k
1243,12.83,13.0,5.0,32.0,4.0,2600.0,136.0,2016,694,4.592186258,More_than_60k
1244,12.83,13.0,5.0,32.0,4.0,2600.0,136.0,2016,694,4.592186258,Around_50k
1245,12.83,13.0,5.0,32.0,4.0,2600.0,136.0,2016,694,4.592186258,Around_50k
1246,12.83,13.0,5.0,32.0,4.0,2600.0,136.0,2016,694,4.592186258,Around_50k
1247,12.83,21.0,5.0,16.0,4.0,2390.0,169.0,2015,694,4.485034385,More_than_60k
1248,12.83,21.0,5.0,16.0,4.0,2390.0,169.0,2015,694,4.485034385,Around_50k
1249,12.83,21.0,5.0,16.0,4.0,2390.0,169.0,2015,694,4.485034385,Around_50k
1250,12.83,21.0,5.0,16.0,4.0,2390.0,169.0,2015,694,4.485034385,Around_50k
1251,12.83,13.0,8.0,32.0,4.0,3300.0,178.0,2018,694,4.678327707,More_than_60k
1252,12.83,13.0,8.0,32.0,4.0,3300.0,178.0,2018,694,4.678327707,Around_50k
1253,12.83,13.0,8.0,32.0,4.0,3300.0,178.0,2018,694,4.678327707,Around_50k
1254,12.83,13.0,8.0,32.0,4.0,3300.0,178.0,2018,694,4.678327707,Around_50k
1255,12.7,8.0,5.0,16.0,4.0,4000.0,167.6,2016,941,4.199905058,Around_50k
1256,12.83,8.0,5.0,16.0,4.0,5000.0,200.0,2015,713,4.295106163,More_than_60k
1257,12.83,8.0,5.0,16.0,4.0,5000.0,200.0,2015,713,4.295106163,Around_50k
1258,12.83,13.0,5.0,32.0,4.0,4000.0,193.0,2017,713,4.500476115,More_than_60k
1259,12.83,13.0,5.0,32.0,4.0,4000.0,193.0,2017,713,4.500476115,Around_50k
1260,15.24,13.0,5.0,64.0,4.0,5020.0,208.0,2015,945,4.336898507,More_than_60k
1261,12.7,5.0,2.0,16.0,4.0,2000.0,153.0,2015,1069,3.573468603,Less_than_40k
1262,12.83,13.0,5.0,32.0,4.0,3150.0,147.0,2015,829,4.803036954,More_than_60k
1263,12.7,8.0,5.0,16.0,4.0,2400.0,136.6,2015,967,4.138520925,Around_50k
1264,15.24,24.0,8.0,64.0,4.0,3500.0,210.0,2015,1022,5.3574821,More_than_60k
1265,12.7,8.0,5.0,16.0,4.0,5000.0,176.0,2015,1054,4.548494009,Around_50k
1266,12.83,13.0,5.0,32.0,4.0,6020.0,211.0,2015,892,5.004885462,More_than_60k
1267,10.29,5.0,2.0,32.0,4.0,1800.0,176.0,2015,886,3.883829271,Around_50k
1268,12.75,13.0,8.0,16.0,4.0,2700.0,125.3,2015,623,4.904904339,More_than_60k
1269,12.7,8.0,2.0,32.0,4.0,5000.0,180.3,2014,950,4.160912273,Around_50k
1270,10.36,8.0,5.0,16.0,4.0,2050.0,97.7,2014,911,4.185555442,Around_50k
1271,12.7,5.0,2.0,32.0,4.0,1950.0,150.0,2015,595,4.033709524,Around_50k
1272,12.7,13.0,5.0,16.0,4.0,2300.0,133.0,2014,699,4.783232686,Around_50k
1273,12.83,16.0,8.0,16.0,4.0,2500.0,150.0,2013,738,4.632104187,More_than_60k
1274,12.83,16.0,8.0,16.0,4.0,2500.0,150.0,2013,738,4.632104187,Around_50k
1275,12.83,13.0,8.0,64.0,4.0,3100.0,160.0,2016,738,5.023748933,More_than_60k
1276,12.83,13.0,8.0,64.0,4.0,3100.0,160.0,2016,738,5.023748933,Around_50k
1277,12.83,13.0,8.0,32.0,4.0,3070.0,155.0,2015,738,4.456206033,More_than_60k
1278,12.83,13.0,8.0,32.0,4.0,3070.0,155.0,2015,738,4.456206033,Around_50k
1279,12.88,13.0,5.0,16.0,4.0,3200.0,115.35,2014,939,4.256179925,Around_50k
1280,12.7,12.2,8.0,64.0,4.0,2700.0,143.0,2017,890,4.825028346,More_than_60k
1281,15.24,12.2,8.0,64.0,4.0,3520.0,175.0,2017,554,5.247760643,More_than_60k
1282,12.83,12.3,8.0,32.0,4.0,3450.0,168.0,2016,1021,5.042586055,More_than_60k
1283,12.83,12.3,8.0,32.0,4.0,3450.0,168.0,2016,1021,5.042586055,Around_50k
1284,12.83,13.0,5.0,16.0,4.0,3060.0,160.0,2015,1021,4.571199666,More_than_60k
1285,12.83,13.0,5.0,16.0,4.0,3060.0,160.0,2015,1021,4.571199666,Around_50k
1286,12.7,12.3,8.0,32.0,4.0,2770.0,143.0,2016,848,4.565077092,More_than_60k
1287,25.45,8.0,2.0,32.0,4.0,9240.0,517.0,2015,584,5.032201072,More_than_60k
1288,12.83,13.0,5.0,32.0,4.0,3000.0,160.0,2017,556,4.177306083,Around_50k
1289,15.77,13.0,32.0,256.0,4.0,3400.0,164.0,2019,372,5.303105883,Around_50k
1290,15.77,13.0,32.0,256.0,4.0,3400.0,164.0,2019,372,5.303105883,More_than_60k
1291,15.77,13.0,20.0,64.0,4.0,3400.0,175.0,2018,372,5.042004754,Around_50k
1292,15.77,13.0,20.0,64.0,4.0,3400.0,175.0,2018,372,5.042004754,More_than_60k
1293,15.77,13.0,32.0,128.0,4.0,3400.0,164.0,2019,289,4.974178757,More_than_60k
1294,15.47,13.0,8.0,64.0,4.0,3020.0,150.0,2019,431,4.782144136,Around_50k
1295,20.32,8.0,8.0,64.0,4.0,5100.0,310.0,2019,190,4.789822358,Around_50k
1296,15.34,13.0,25.0,256.0,4.0,4000.0,180.0,2018,410,5.414677168,More_than_60k
1297,16.23,13.0,16.0,128.0,4.0,3500.0,206.0,2019,396,5.131081447,More_than_60k
1298,16.23,13.0,14.5,128.0,4.0,3500.0,206.0,2018,443,4.896570338,More_than_60k
1299,16.23,13.0,14.5,128.0,4.0,3500.0,206.0,2018,443,4.896570338,Around_50k
1300,16.23,12.0,16.0,64.0,6.0,4000.0,191.0,2019,443,4.946914217,More_than_60k
1301,16.23,12.0,16.0,64.0,6.0,4000.0,191.0,2019,443,4.946914217,Around_50k
1302,15.47,13.0,8.0,32.0,4.0,3020.0,150.0,2019,283,4.270955399,Less_than_40k
1303,15.77,13.0,24.0,64.0,4.0,3400.0,162.0,2018,720,4.743278588,Around_50k
1304,15.9,13.0,8.0,32.0,4.0,4000.0,167.0,2018,680,4.353241283,Around_50k
1305,15.37,13.0,16.0,64.0,4.0,3750.0,175.0,2018,718,4.961234944,Around_50k
1306,18.08,13.0,8.0,64.0,4.0,5000.0,210.0,2018,535,4.64851699,Around_50k
1307,17.65,13.0,13.0,128.0,4.0,5000.0,230.0,2018,557,4.698296164,More_than_60k
1308,14.83,13.0,16.0,64.0,4.0,3000.0,152.0,2018,626,4.938637914,Around_50k
1309,15.32,13.0,16.0,64.0,4.0,3750.0,176.0,2018,455,5.078667704,More_than_60k
1310,13.84,13.0,5.0,16.0,4.0,3020.0,142.0,2018,697,4.406475315,Less_than_40k
1311,14.83,13.0,24.0,64.0,4.0,3400.0,153.0,2018,420,5.302857047,More_than_60k
1312,12.88,13.0,8.0,32.0,4.0,3000.0,150.0,2018,663,4.243769809,Less_than_40k
1313,15.21,13.0,8.0,32.0,4.0,3000.0,164.0,2018,641,4.480400299,Around_50k
1314,14.35,13.0,8.0,64.0,4.0,3000.0,149.0,2017,778,4.671613143,Around_50k
1315,15.06,13.0,8.0,64.0,4.0,3340.0,165.0,2017,628,4.819555496,More_than_60k
1316,15.21,13.0,13.0,128.0,4.0,3750.0,172.0,2017,814,4.687303016,More_than_60k
1317,12.75,13.0,8.0,32.0,4.0,3000.0,145.0,2017,632,4.609759638,Around_50k
1318,13.08,13.0,8.0,64.0,4.0,3200.0,155.0,2017,751,4.477450444,More_than_60k
1319,12.88,12.0,8.0,64.0,4.0,4000.0,184.0,2017,557,4.825670246,More_than_60k
1320,12.93,12.0,8.0,64.0,4.0,2900.0,145.0,2016,729,4.839767887,More_than_60k
1321,12.88,12.0,8.0,32.0,4.0,3500.0,170.0,2016,675,4.714114273,More_than_60k
1322,12.88,12.0,8.0,32.0,4.0,3500.0,170.0,2016,675,4.714114273,Around_50k
1323,12.88,16.0,8.0,32.0,4.0,3000.0,160.0,2018,675,4.434856248,More_than_60k
1324,12.88,16.0,8.0,32.0,4.0,3000.0,160.0,2018,675,4.434856248,Around_50k
1325,20.32,8.0,2.0,16.0,4.0,4800.0,340.0,2016,1027,4.356324137,Around_50k
1326,12.83,13.0,8.0,64.0,4.0,3300.0,162.0,2016,595,4.703928958,Around_50k
1327,12.83,13.0,8.0,64.0,4.0,3300.0,162.0,2016,595,4.703928958,Around_50k
1328,12.83,16.0,8.0,64.0,4.0,4070.0,175.0,2017,595,4.896570338,Around_50k
1329,12.83,16.0,8.0,64.0,4.0,4070.0,175.0,2017,595,4.896570338,Around_50k
1330,12.83,13.0,8.0,16.0,4.0,3100.0,168.0,2016,670,4.29374172,Around_50k
1331,15.39,13.0,5.0,32.0,4.0,4500.0,219.0,2016,1014,4.420405648,More_than_60k
1332,12.75,12.0,8.0,32.0,4.0,3000.0,153.0,2016,1039,4.790487252,Around_50k
1333,12.7,13.0,5.0,16.0,4.0,2200.0,140.0,2016,672,4.424607082,Around_50k
1334,12.75,13.0,8.0,16.0,4.0,3300.0,156.0,2016,556,4.596835549,Around_50k
1335,12.7,13.0,5.0,16.0,4.0,4000.0,160.0,2016,1001,4.455393261,Around_50k
1336,12.83,13.0,5.0,16.0,4.0,3000.0,158.0,2015,826,4.46383701,Around_50k
1337,12.75,13.0,13.0,32.0,4.0,3100.0,160.0,2015,592,4.765416535,More_than_60k
1338,12.75,20.0,8.0,16.0,4.0,3100.0,157.0,2015,960,4.405132623,More_than_60k
1339,10.29,8.0,2.0,32.0,4.0,1730.0,159.0,2015,894,3.883006056,Less_than_40k
1340,10.29,8.0,1.3,32.0,4.0,2150.0,145.0,2013,894,3.708927149,Less_than_40k
1341,12.7,13.0,5.0,32.0,4.0,2550.0,162.0,2015,727,4.315352501,Around_50k
1342,12.83,8.0,8.0,16.0,4.0,3600.0,165.0,2014,1083,4.321878462,More_than_60k
1343,12.83,13.0,5.0,32.0,4.0,3000.0,165.0,2014,904,4.572337029,Around_50k
1344,12.83,13.0,5.0,32.0,4.0,3000.0,165.0,2014,904,4.572337029,Around_50k
1345,12.83,16.0,5.0,32.0,4.0,3510.0,165.0,2016,904,4.318687394,Around_50k
1346,12.83,16.0,5.0,32.0,4.0,3510.0,165.0,2016,904,4.318687394,Around_50k
1347,12.7,8.0,2.0,16.0,4.0,2000.0,156.0,2014,700,3.981362484,Less_than_40k
1348,12.7,8.0,2.0,32.0,4.0,2000.0,160.0,2014,847,3.855875845,Less_than_40k
1349,12.7,8.0,2.0,16.0,4.0,2000.0,156.0,2014,545,3.872658282,Around_50k
1350,12.7,13.0,5.0,16.0,4.0,3100.0,130.0,2014,829,4.640151155,More_than_60k
1351,12.7,13.0,5.0,16.0,4.0,3100.0,130.0,2014,829,4.640151155,Around_50k
1352,12.7,8.0,5.0,32.0,4.0,2600.0,156.0,2014,829,4.327174383,More_than_60k
1353,12.7,8.0,5.0,32.0,4.0,2600.0,156.0,2014,829,4.327174383,Around_50k
1354,12.83,13.0,5.0,32.0,4.0,3000.0,162.0,2014,668,4.142658423,Around_50k
1355,15.14,16.0,8.0,64.0,4.0,4150.0,195.0,2016,711,5.427853288,More_than_60k
1356,30.56,8.0,2.0,32.0,4.0,2500.0,850.0,2015,652,5.239310186,More_than_60k
1357,25.43,5.0,2.0,16.0,4.0,8380.0,855.0,2015,889,5.163585253,Around_50k
1358,19.96,8.0,2.0,16.0,4.0,5900.0,350.0,2015,976,4.849135453,More_than_60k
1359,15.24,8.0,2.0,16.0,4.0,3000.0,160.0,2014,900,4.054216771,Around_50k
1360,17.65,5.0,0.3,32.0,4.0,3000.0,305.0,2014,806,4.494350351,Around_50k
1361,17.78,2.0,0.3,32.0,4.0,2800.0,294.8,2014,634,4.18235544,Less_than_40k
1362,19.94,2.0,0.3,16.0,4.0,3800.0,313.0,2014,664,4.297285406,Around_50k
1363,17.78,13.0,5.0,16.0,4.0,5000.0,239.0,2014,678,5.062088576,More_than_60k
1364,17.78,5.0,2.0,16.0,4.0,4100.0,325.0,2014,601,4.613039144,Around_50k
1365,15.24,5.0,2.0,16.0,4.0,3000.0,160.0,2014,930,4.459450532,Around_50k
1366,12.88,13.0,13.0,64.0,4.0,3075.0,150.0,2018,687,4.757719584,Around_50k
1367,15.24,13.0,13.0,128.0,4.0,3600.0,175.0,2018,682,4.668426636,More_than_60k
1368,15.24,13.0,10.5,64.0,4.0,3500.0,188.0,2018,384,5.414588148,More_than_60k
1369,15.24,13.0,8.0,32.0,4.0,2965.0,157.5,2018,537,4.806640562,Around_50k
1370,15.24,12.0,10.5,64.0,4.0,3930.0,185.0,2018,426,5.087411133,More_than_60k
1371,15.24,12.0,8.0,128.0,4.0,3930.0,188.0,2017,561,4.669364898,More_than_60k
1372,15.24,12.0,8.0,128.0,4.0,3930.0,188.0,2017,561,4.669364898,More_than_60k
1373,15.24,24.0,8.0,64.0,4.0,3500.0,210.0,2015,561,4.644102396,More_than_60k
1374,15.24,24.0,8.0,64.0,4.0,3500.0,210.0,2015,561,4.644102396,More_than_60k
1375,12.75,16.0,16.0,64.0,4.0,2600.0,142.0,2017,859,4.664570529,Around_50k
1376,12.83,12.0,16.0,128.0,4.0,3000.0,169.0,2017,634,5.099744469,More_than_60k
