,screen_size,4g,internal_memory_binned,front_camera_mp_binned,release_year_binned,days_used,used_price,new_price
1189,15.32,yes,Moderate_memory,High_resolution,After_2015,575,More_than_50k,More_than_60k
1190,15.77,yes,Moderate_memory,High_resolution,After_2015,387,More_than_50k,More_than_60k
1191,15.32,yes,More_memory,High_resolution,After_2015,496,More_than_50k,Around_50k
1192,15.32,yes,More_memory,High_resolution,After_2015,399,More_than_50k,More_than_60k
1193,13.84,yes,Less_memory,High_resolution,After_2015,453,Around_40k,Less_than_40k
1194,12.7,yes,Moderate_memory,Low_resolution,After_2015,563,Less_than_30k,Less_than_40k
1195,12.88,yes,Moderate_memory,High_resolution,After_2015,530,Around_40k,Around_50k
1196,12.88,yes,Less_memory,High_resolution,After_2015,505,Around_40k,Around_50k
1197,15.24,yes,More_memory,High_resolution,After_2015,658,More_than_50k,More_than_60k
1198,15.27,yes,Moderate_memory,High_resolution,After_2015,700,Around_40k,More_than_60k
1199,12.9,yes,Moderate_memory,High_resolution,After_2015,371,Around_40k,More_than_60k
1200,14.83,yes,Moderate_memory,High_resolution,After_2015,457,Around_40k,Around_50k
1201,15.21,yes,Moderate_memory,High_resolution,After_2015,624,Around_40k,Around_50k
1202,15.21,yes,Moderate_memory,High_resolution,After_2015,617,Around_40k,Around_50k
1203,15.21,yes,Less_memory,High_resolution,After_2015,653,Around_40k,Around_50k
1204,15.06,yes,Moderate_memory,High_resolution,After_2015,706,More_than_50k,Around_50k
1205,25.6,yes,Moderate_memory,High_resolution,After_2015,537,More_than_50k,More_than_60k
1206,25.6,yes,Moderate_memory,High_resolution,After_2015,522,More_than_50k,More_than_60k
1207,20.42,yes,Moderate_memory,High_resolution,After_2015,667,Around_40k,More_than_60k
1208,14.35,yes,Moderate_memory,High_resolution,After_2015,862,Around_40k,Around_50k
1209,15.24,yes,More_memory,High_resolution,After_2015,568,More_than_50k,More_than_60k
1210,15.24,yes,More_memory,High_resolution,After_2015,624,Around_40k,More_than_60k
1211,15.24,yes,More_memory,High_resolution,After_2015,839,More_than_50k,More_than_60k
1212,12.93,yes,Moderate_memory,High_resolution,After_2015,762,Around_40k,More_than_60k
1213,12.93,yes,Moderate_memory,High_resolution,After_2015,816,Around_40k,Around_50k
1214,12.7,yes,Less_memory,High_resolution,After_2015,699,Around_40k,Around_50k
1215,12.83,yes,Moderate_memory,High_resolution,After_2015,821,Around_40k,Around_50k
1216,20.32,yes,Less_memory,High_resolution,After_2015,773,More_than_50k,Around_50k
1217,23.01,yes,Moderate_memory,Low_resolution,After_2015,859,More_than_50k,Around_50k
1218,25.43,yes,Less_memory,High_resolution,After_2015,599,Around_40k,Around_50k
1219,12.83,yes,Moderate_memory,High_resolution,After_2015,778,More_than_50k,More_than_60k
1220,12.7,yes,Moderate_memory,High_resolution,After_2015,788,Around_40k,More_than_60k
1221,12.7,yes,Less_memory,High_resolution,After_2015,1069,Around_40k,Around_50k
1222,20.32,yes,Moderate_memory,Low_resolution,After_2015,690,Around_40k,Around_50k
1223,17.78,no,Less_memory,Low_resolution,After_2015,809,Around_40k,Less_than_40k
1224,12.83,yes,Less_memory,High_resolution,After_2015,570,Around_40k,Around_50k
1225,12.7,yes,Less_memory,High_resolution,After_2015,846,Around_40k,Around_50k
1226,12.7,yes,Less_memory,High_resolution,After_2015,896,Around_40k,Around_50k
1227,12.7,yes,Moderate_memory,Low_resolution,After_2015,689,Around_40k,Less_than_40k
1228,12.83,yes,More_memory,High_resolution,After_2015,691,Around_40k,More_than_60k
1229,12.73,yes,Moderate_memory,High_resolution,After_2015,808,Around_40k,More_than_60k
1230,12.75,yes,Moderate_memory,High_resolution,After_2015,745,Around_40k,Around_50k
1231,12.75,yes,Less_memory,High_resolution,After_2015,786,Around_40k,Around_50k
1232,12.7,yes,Less_memory,High_resolution,After_2015,1059,Around_40k,Around_50k
1233,12.83,yes,More_memory,High_resolution,After_2015,1029,Around_40k,More_than_60k
1234,12.83,yes,More_memory,High_resolution,After_2015,848,More_than_50k,More_than_60k
1235,12.93,yes,Moderate_memory,High_resolution,After_2015,1082,Around_40k,More_than_60k
1236,12.7,yes,Less_memory,High_resolution,After_2015,892,Around_40k,Around_50k
1237,20.42,yes,Moderate_memory,High_resolution,After_2015,613,More_than_50k,More_than_60k
1238,12.83,yes,Moderate_memory,High_resolution,After_2015,707,More_than_50k,More_than_60k
1239,12.7,yes,Moderate_memory,High_resolution,After_2015,728,Around_40k,More_than_60k
1240,25.4,yes,Less_memory,Low_resolution,After_2015,1049,More_than_50k,Around_50k
1241,17.78,yes,Moderate_memory,High_resolution,After_2015,1044,More_than_50k,Around_50k
1242,17.78,yes,Less_memory,Low_resolution,After_2015,1038,Around_40k,Around_50k
1243,12.83,yes,Moderate_memory,High_resolution,After_2015,686,More_than_50k,More_than_60k
1244,17.78,no,Less_memory,Low_resolution,After_2015,669,Around_40k,Less_than_40k
1245,17.78,yes,Less_memory,High_resolution,After_2015,702,Around_40k,Around_50k
1246,10.29,yes,Moderate_memory,Low_resolution,After_2015,926,Less_than_30k,Less_than_40k
1247,12.7,yes,Moderate_memory,Low_resolution,After_2015,1009,Around_40k,Less_than_40k
1248,12.75,yes,Less_memory,High_resolution,After_2015,593,Around_40k,Around_50k
1249,12.83,yes,Moderate_memory,High_resolution,After_2015,750,Around_40k,More_than_60k
1250,12.75,yes,Moderate_memory,High_resolution,After_2015,551,Around_40k,More_than_60k
1251,25.43,yes,Less_memory,High_resolution,After_2015,1007,More_than_50k,Around_50k
1252,12.7,yes,Less_memory,High_resolution,Before_2015,879,Around_40k,Around_50k
1253,15.24,yes,Moderate_memory,High_resolution,Before_2015,540,More_than_50k,More_than_60k
1254,12.83,yes,Moderate_memory,High_resolution,Before_2015,975,Around_40k,Around_50k
1255,12.7,yes,Less_memory,High_resolution,Before_2015,631,Around_40k,Around_50k
1256,12.88,yes,Moderate_memory,High_resolution,Before_2015,1037,Around_40k,More_than_60k
1257,12.83,yes,Moderate_memory,High_resolution,Before_2015,794,Around_40k,More_than_60k
1258,12.7,yes,Moderate_memory,Low_resolution,Before_2015,1010,Around_40k,Less_than_40k
1259,12.83,yes,Less_memory,High_resolution,Before_2015,624,Around_40k,More_than_60k
1260,20.32,yes,Less_memory,Low_resolution,Before_2015,1005,More_than_50k,Around_50k
1261,10.29,yes,Moderate_memory,Low_resolution,Before_2015,918,Less_than_30k,Less_than_40k
1262,12.7,no,Less_memory,Low_resolution,Before_2015,673,Around_40k,Around_50k
1263,12.7,yes,Less_memory,High_resolution,Before_2015,679,Around_40k,Around_50k
1264,12.7,yes,Less_memory,High_resolution,Before_2015,609,Around_40k,Around_50k
1265,15.44,yes,Moderate_memory,High_resolution,Before_2015,805,More_than_50k,More_than_60k
1266,12.75,yes,Less_memory,High_resolution,Before_2015,870,More_than_50k,Around_50k
1267,12.7,yes,Moderate_memory,Low_resolution,Before_2015,761,Around_40k,Around_50k
1268,17.78,yes,Less_memory,High_resolution,Before_2015,700,Around_40k,More_than_60k
1269,12.7,yes,Less_memory,Low_resolution,Before_2015,962,Around_40k,Around_50k
1270,10.29,no,Less_memory,Low_resolution,Before_2015,691,Around_40k,Less_than_40k
1271,10.29,no,Less_memory,Low_resolution,Before_2015,964,Less_than_30k,Less_than_40k
1272,7.75,no,Less_memory,Low_resolution,Before_2015,699,Less_than_30k,Around_50k
1273,15.24,yes,Moderate_memory,Low_resolution,Before_2015,814,Around_40k,Around_50k
1274,15.24,yes,Moderate_memory,High_resolution,Before_2015,708,More_than_50k,More_than_60k
1275,23.01,yes,Moderate_memory,Low_resolution,Before_2015,801,Around_40k,Around_50k
1276,20.32,no,Moderate_memory,Low_resolution,Before_2015,652,Around_40k,Around_50k
1277,17.78,no,Moderate_memory,Low_resolution,Before_2015,1016,Around_40k,Less_than_40k
1278,12.7,yes,Moderate_memory,Low_resolution,Before_2015,1003,Less_than_30k,Around_50k
1279,10.29,yes,Less_memory,Low_resolution,Before_2015,644,Less_than_30k,Around_50k
1280,12.83,yes,Less_memory,High_resolution,Before_2015,1030,More_than_50k,Around_50k
1281,15.24,yes,Less_memory,High_resolution,Before_2015,878,Around_40k,More_than_60k
1282,12.7,no,Less_memory,Low_resolution,Before_2015,998,Around_40k,Around_50k
1283,10.16,no,Less_memory,Low_resolution,Before_2015,736,Less_than_30k,Less_than_40k
1284,12.7,yes,Less_memory,High_resolution,Before_2015,622,Around_40k,Around_50k
1285,10.29,yes,Moderate_memory,High_resolution,Before_2015,909,Around_40k,Around_50k
1286,12.83,no,Less_memory,Low_resolution,Before_2015,553,Around_40k,Around_50k
1287,12.7,no,Less_memory,Low_resolution,Before_2015,561,Less_than_30k,Less_than_40k
1288,25.43,yes,Moderate_memory,Low_resolution,Before_2015,620,More_than_50k,More_than_60k
1289,10.29,yes,Moderate_memory,High_resolution,Before_2015,1005,Around_40k,Around_50k
1290,10.29,no,Less_memory,High_resolution,Before_2015,845,Less_than_30k,Around_50k
1291,20.32,yes,Moderate_memory,Low_resolution,Before_2015,591,Around_40k,More_than_60k
1292,17.78,yes,Less_memory,High_resolution,Before_2015,682,More_than_50k,More_than_60k
1293,10.29,no,Less_memory,Low_resolution,Before_2015,698,Less_than_30k,Less_than_40k
1294,17.78,no,Less_memory,Low_resolution,Before_2015,550,Around_40k,Around_50k
1295,10.34,no,Less_memory,High_resolution,Before_2015,800,Around_40k,More_than_60k
1296,15.27,yes,Less_memory,High_resolution,Before_2015,722,More_than_50k,More_than_60k
1320,12.7,yes,Less_memory,Low_resolution,After_2015,839,Less_than_30k,Around_50k
1321,19.94,no,Moderate_memory,Low_resolution,Before_2015,767,Around_40k,Around_50k
1323,10.29,no,Less_memory,Low_resolution,Before_2015,600,Less_than_30k,Less_than_40k
1324,12.7,no,Moderate_memory,High_resolution,Before_2015,894,Around_40k,Less_than_40k
1325,10.16,no,Less_memory,Low_resolution,Before_2015,1019,Less_than_30k,Less_than_40k
1326,10.16,no,Less_memory,Low_resolution,Before_2015,976,Less_than_30k,Less_than_40k
1327,12.83,no,Less_memory,High_resolution,Before_2015,1030,Around_40k,Around_50k
1328,12.7,no,Less_memory,High_resolution,Before_2015,920,Around_40k,Around_50k
1329,12.7,no,Less_memory,High_resolution,Before_2015,1003,Around_40k,Around_50k
1330,12.7,no,Less_memory,High_resolution,Before_2015,1089,Around_40k,Around_50k
1331,7.85,no,Less_memory,Low_resolution,Before_2015,724,Less_than_30k,Less_than_40k
1352,10.29,yes,Less_memory,Low_resolution,Before_2015,760,Around_40k,More_than_60k
1353,10.29,yes,Less_memory,Low_resolution,Before_2015,1077,Around_40k,More_than_60k
1355,12.83,yes,Moderate_memory,High_resolution,After_2015,541,Around_40k,Around_50k
1356,12.7,yes,Less_memory,High_resolution,After_2015,779,Around_40k,Around_50k
1357,12.83,yes,Less_memory,High_resolution,After_2015,885,Around_40k,Around_50k
1358,12.7,no,Moderate_memory,High_resolution,After_2015,953,Around_40k,Less_than_40k
1359,12.7,yes,Less_memory,High_resolution,Before_2015,1013,Around_40k,Around_50k
1360,12.7,yes,Less_memory,High_resolution,Before_2015,792,Around_40k,Around_50k
1361,12.83,no,Moderate_memory,High_resolution,Before_2015,806,Around_40k,Around_50k
1362,12.7,no,Moderate_memory,Low_resolution,Before_2015,985,Around_40k,Less_than_40k
1363,12.7,no,Moderate_memory,Low_resolution,Before_2015,684,Around_40k,Around_50k
1364,12.7,no,Moderate_memory,Low_resolution,Before_2015,668,Less_than_30k,Around_50k
1365,10.16,no,Moderate_memory,Low_resolution,Before_2015,698,Less_than_30k,Less_than_40k
1366,12.7,no,Moderate_memory,Low_resolution,Before_2015,799,Around_40k,Less_than_40k
1367,12.7,no,Moderate_memory,High_resolution,Before_2015,834,Around_40k,Less_than_40k
1368,10.34,no,Less_memory,Low_resolution,Before_2015,662,Less_than_30k,Around_50k
1369,10.29,no,Moderate_memory,Low_resolution,Before_2015,607,Less_than_30k,Less_than_40k
1370,10.29,no,Less_memory,Low_resolution,Before_2015,698,Less_than_30k,Less_than_40k
1371,10.16,no,Less_memory,Low_resolution,Before_2015,817,Less_than_30k,Less_than_40k
1372,12.83,no,Less_memory,Low_resolution,Before_2015,566,Less_than_30k,Around_50k
1373,10.34,no,Less_memory,Low_resolution,Before_2015,1062,Less_than_30k,Around_50k
1374,10.34,no,Less_memory,Low_resolution,Before_2015,1088,Around_40k,Around_50k
1387,12.83,yes,Moderate_memory,High_resolution,After_2015,668,More_than_50k,More_than_60k
1388,12.83,yes,Moderate_memory,High_resolution,After_2015,595,More_than_50k,Around_50k
1389,12.83,yes,Moderate_memory,High_resolution,After_2015,720,Around_40k,Around_50k
1390,12.83,yes,Moderate_memory,High_resolution,After_2015,765,More_than_50k,More_than_60k
1391,12.88,yes,Moderate_memory,High_resolution,After_2015,778,Around_40k,More_than_60k
1392,12.83,yes,Moderate_memory,High_resolution,After_2015,792,More_than_50k,Around_50k
1393,12.83,yes,Moderate_memory,High_resolution,After_2015,540,Around_40k,Around_50k
1394,16.08,yes,Moderate_memory,Low_resolution,After_2015,682,More_than_50k,More_than_60k
1395,12.83,yes,Moderate_memory,High_resolution,After_2015,794,Around_40k,Around_50k
1396,15.8,yes,Moderate_memory,High_resolution,After_2015,496,Around_40k,Around_50k
1397,17.65,yes,Moderate_memory,High_resolution,After_2015,502,More_than_50k,Around_50k
1398,15.29,yes,Moderate_memory,High_resolution,After_2015,464,Around_40k,Around_50k
1399,15.32,yes,More_memory,High_resolution,After_2015,716,More_than_50k,Around_50k
1400,16.23,yes,More_memory,High_resolution,After_2015,660,More_than_50k,More_than_60k
1401,16.23,yes,Moderate_memory,High_resolution,After_2015,436,Around_40k,More_than_60k
1402,15.29,yes,Moderate_memory,High_resolution,After_2015,628,Around_40k,Around_50k
1403,15.21,yes,Moderate_memory,High_resolution,After_2015,509,Around_40k,Around_50k
1404,15.29,yes,Moderate_memory,High_resolution,After_2015,554,Around_40k,Around_50k
1405,15.24,yes,Moderate_memory,High_resolution,After_2015,434,Around_40k,Around_50k
1406,13.84,yes,Less_memory,High_resolution,After_2015,543,Around_40k,Around_50k
1407,12.88,yes,Moderate_memory,High_resolution,After_2015,423,Around_40k,Around_50k
1408,12.88,yes,Moderate_memory,High_resolution,After_2015,480,Around_40k,Less_than_40k
1409,12.88,yes,More_memory,High_resolution,After_2015,725,More_than_50k,Around_50k
1410,12.88,yes,Moderate_memory,High_resolution,After_2015,617,Around_40k,Around_50k
1411,17.78,no,Less_memory,Low_resolution,After_2015,769,Around_40k,Less_than_40k
1412,17.78,no,Less_memory,Low_resolution,After_2015,551,Less_than_30k,Less_than_40k
1413,12.75,yes,Moderate_memory,High_resolution,After_2015,619,Around_40k,Around_50k
1414,12.75,yes,Moderate_memory,High_resolution,After_2015,763,Around_40k,Around_50k
1415,12.83,yes,Moderate_memory,High_resolution,After_2015,650,Around_40k,Around_50k
1416,25.43,yes,Moderate_memory,High_resolution,After_2015,802,More_than_50k,Around_50k
1417,25.43,yes,Less_memory,Low_resolution,After_2015,646,More_than_50k,Around_50k
1418,20.32,yes,Moderate_memory,High_resolution,After_2015,737,Around_40k,Around_50k
1419,20.32,yes,Less_memory,Low_resolution,After_2015,790,Around_40k,Around_50k
1420,20.32,yes,Less_memory,High_resolution,After_2015,753,Around_40k,Around_50k
1421,12.83,yes,Moderate_memory,High_resolution,After_2015,738,More_than_50k,More_than_60k
1422,12.7,yes,Less_memory,Low_resolution,After_2015,868,Around_40k,Around_50k
1423,12.7,yes,Less_memory,Low_resolution,After_2015,878,Less_than_30k,Less_than_40k
1424,10.29,yes,Moderate_memory,Low_resolution,After_2015,803,Less_than_30k,Less_than_40k
1425,10.29,no,Moderate_memory,Low_resolution,After_2015,752,Less_than_30k,Less_than_40k
1426,12.83,yes,Moderate_memory,High_resolution,After_2015,628,Around_40k,Around_50k
1427,12.83,yes,Moderate_memory,High_resolution,After_2015,789,More_than_50k,Around_50k
1428,12.7,yes,Moderate_memory,High_resolution,After_2015,841,Around_40k,Around_50k
1429,12.7,yes,Less_memory,High_resolution,After_2015,963,Around_40k,Around_50k
1430,25.43,yes,Moderate_memory,High_resolution,After_2015,833,More_than_50k,More_than_60k
1431,10.16,no,Less_memory,Low_resolution,After_2015,930,Less_than_30k,Less_than_40k
1432,12.7,yes,Less_memory,High_resolution,After_2015,583,Around_40k,Around_50k
1433,12.7,yes,Moderate_memory,High_resolution,After_2015,588,Less_than_30k,Around_50k
1434,15.34,yes,Moderate_memory,High_resolution,After_2015,723,Around_40k,Around_50k
1435,15.34,yes,Moderate_memory,High_resolution,After_2015,585,Around_40k,Around_50k
1436,15.34,yes,Moderate_memory,High_resolution,After_2015,1060,More_than_50k,More_than_60k
1437,12.7,yes,Moderate_memory,High_resolution,After_2015,830,Around_40k,Around_50k
1438,12.7,yes,Moderate_memory,Low_resolution,After_2015,569,Around_40k,Less_than_40k
1439,12.75,yes,More_memory,High_resolution,After_2015,796,More_than_50k,More_than_60k
1440,25.43,no,Moderate_memory,High_resolution,After_2015,747,More_than_50k,More_than_60k
1441,20.32,yes,Less_memory,Low_resolution,After_2015,800,Around_40k,Around_50k
1442,17.78,yes,Moderate_memory,Low_resolution,After_2015,867,Around_40k,Less_than_40k
1443,12.7,yes,Less_memory,High_resolution,After_2015,925,Around_40k,Around_50k
1444,12.7,yes,Less_memory,High_resolution,After_2015,932,Around_40k,Around_50k
1445,12.83,yes,Less_memory,High_resolution,After_2015,950,Around_40k,Around_50k
1446,12.83,yes,Moderate_memory,High_resolution,After_2015,836,Around_40k,Around_50k
1447,12.83,yes,Moderate_memory,High_resolution,After_2015,885,Around_40k,Around_50k
1448,12.7,yes,Less_memory,High_resolution,After_2015,803,Around_40k,Less_than_40k
1449,12.7,yes,Less_memory,High_resolution,After_2015,784,Around_40k,Around_50k
1450,12.83,yes,Less_memory,High_resolution,After_2015,578,Around_40k,Around_50k
1451,12.83,yes,Less_memory,High_resolution,Before_2015,749,Around_40k,More_than_60k
1452,12.83,yes,Moderate_memory,High_resolution,Before_2015,1047,More_than_50k,More_than_60k
